gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.857004881,20250620173704944,None,"translation: 
  x: -0.10749111328125
  y: -0.02332880859375
  z: 0.0953244140625
rotation: 
  x: 0.06653513688593002
  y: 0.4954120834552368
  z: 0.12086199177444168
  w: 0.8576318103186394","translation: 
  x: -0.12423427734375
  y: -0.0267890625
  z: 0.1127373046875
rotation: 
  x: 0.2585691062345415
  y: 0.4088517170819072
  z: -0.0006104086549446233
  w: 0.8752039294595977","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13126640625
rotation: 
  x: 0.007935891615313505
  y: 0.23465821053280858
  z: 0.12172436831488562
  w: 0.9643939672209445",-59,-1,-4,-24,-3,10,44,56,1750455424944487571
0,1.857164621,20250620173704945,None,"translation: 
  x: -0.10749111328125
  y: -0.02332880859375
  z: 0.0953244140625
rotation: 
  x: 0.06653513688593002
  y: 0.4954120834552368
  z: 0.12086199177444168
  w: 0.8576318103186394","translation: 
  x: -0.12423427734375
  y: -0.0267890625
  z: 0.1127373046875
rotation: 
  x: 0.2585691062345415
  y: 0.4088517170819072
  z: -0.0006104086549446233
  w: 0.8752039294595977","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13126640625
rotation: 
  x: 0.007935891615313505
  y: 0.23465821053280858
  z: 0.12172436831488562
  w: 0.9643939672209445",-16,0,-9,3,16,2,-8,-10,1750455424944684267
0,1.872266292,20250620173704960,None,"translation: 
  x: -0.10793759765625
  y: -0.0232171875
  z: 0.09476630859375
rotation: 
  x: 0.06336156293064525
  y: 0.5095783500433781
  z: 0.1239151953267918
  w: 0.8490937768451593","translation: 
  x: -0.1243458984375
  y: -0.0267890625
  z: 0.1125140625
rotation: 
  x: 0.2556498782291307
  y: 0.41704870297550645
  z: -0.0008546079979006203
  w: 0.8721885052860123","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.009522481672553448
  y: 0.23415538266612193
  z: 0.12208309836606983
  w: 0.9644564770919517",5,-4,8,1,-10,-1,0,10,1750455424959531784
0,1.872739076,20250620173704960,None,"translation: 
  x: -0.10838408203125
  y: -0.0229939453125
  z: 0.09409658203125
rotation: 
  x: 0.06030694646432184
  y: 0.5240844558124162
  z: 0.1267178348784738
  w: 0.8400244911356245","translation: 
  x: -0.12445751953125
  y: -0.02667744140625
  z: 0.1122908203125
rotation: 
  x: 0.25258253326430585
  y: 0.425813376522909
  z: -0.0014649542770283509
  w: 0.8688399658009013","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.01074381691391221
  y: 0.23428846202042655
  z: 0.1223330062243186
  w: 0.9643796568521882",-18,-11,-11,8,22,-5,-44,-39,1750455424959913969
0,1.880176782,20250620173704968,None,"translation: 
  x: -0.10838408203125
  y: -0.0229939453125
  z: 0.09409658203125
rotation: 
  x: 0.06030694646432184
  y: 0.5240844558124162
  z: 0.1267178348784738
  w: 0.8400244911356245","translation: 
  x: -0.12445751953125
  y: -0.02667744140625
  z: 0.1122908203125
rotation: 
  x: 0.25258253326430585
  y: 0.425813376522909
  z: -0.0014649542770283509
  w: 0.8688399658009013","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.01074381691391221
  y: 0.23428846202042655
  z: 0.1223330062243186
  w: 0.9643796568521882",6,-1,-3,-5,14,1,4,1,1750455424967119932
0,1.8804466720000002,20250620173704968,None,"translation: 
  x: -0.10838408203125
  y: -0.0229939453125
  z: 0.09409658203125
rotation: 
  x: 0.06030694646432184
  y: 0.5240844558124162
  z: 0.1267178348784738
  w: 0.8400244911356245","translation: 
  x: -0.12445751953125
  y: -0.02667744140625
  z: 0.1122908203125
rotation: 
  x: 0.25258253326430585
  y: 0.425813376522909
  z: -0.0014649542770283509
  w: 0.8688399658009013","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.01074381691391221
  y: 0.23428846202042655
  z: 0.1223330062243186
  w: 0.9643796568521882",-94,-19,-9,-23,-34,6,33,26,1750455424967298984
0,1.887049675,20250620173704975,None,"translation: 
  x: -0.1089421875
  y: -0.02288232421875
  z: 0.093315234375
rotation: 
  x: 0.057258079992023
  y: 0.5377864442747576
  z: 0.12916641499266598
  w: 0.8311578008223723","translation: 
  x: -0.12445751953125
  y: -0.02667744140625
  z: 0.112067578125
rotation: 
  x: 0.24941642793777025
  y: 0.4342507264682568
  z: -0.0019533347268743634
  w: 0.865571450846202","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.011842492542583566
  y: 0.23465227491593416
  z: 0.12257590219333918
  w: 0.9642474855806701",-30,0,-2,-12,-20,-6,-9,-11,1750455424974277257
0,1.887256384,20250620173704975,None,"translation: 
  x: -0.1089421875
  y: -0.02288232421875
  z: 0.093315234375
rotation: 
  x: 0.057258079992023
  y: 0.5377864442747576
  z: 0.12916641499266598
  w: 0.8311578008223723","translation: 
  x: -0.12445751953125
  y: -0.02667744140625
  z: 0.112067578125
rotation: 
  x: 0.24941642793777025
  y: 0.4342507264682568
  z: -0.0019533347268743634
  w: 0.865571450846202","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.011842492542583566
  y: 0.23465227491593416
  z: 0.12257590219333918
  w: 0.9642474855806701",-28,0,-4,-3,6,-3,-22,-14,1750455424974431514
0,1.902351141,20250620173704990,None,"translation: 
  x: -0.109388671875
  y: -0.02265908203125
  z: 0.09275712890625
rotation: 
  x: 0.05433092934796815
  y: 0.5499022601870753
  z: 0.1314930582196892
  w: 0.8230220106396702","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.1118443359375
rotation: 
  x: 0.24637067670438523
  y: 0.44170917161370943
  z: -0.0024417311863665575
  w: 0.8626636281433032","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.012819620796403211
  y: 0.23490428964075985
  z: 0.12270208476557362
  w: 0.9641575755161541",14,-5,-1,6,-2,4,5,0,1750455424989408254
0,1.902539491,20250620173704990,None,"translation: 
  x: -0.109388671875
  y: -0.02265908203125
  z: 0.09275712890625
rotation: 
  x: 0.05433092934796815
  y: 0.5499022601870753
  z: 0.1314930582196892
  w: 0.8230220106396702","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.1118443359375
rotation: 
  x: 0.24637067670438523
  y: 0.44170917161370943
  z: -0.0024417311863665575
  w: 0.8626636281433032","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.012819620796403211
  y: 0.23490428964075985
  z: 0.12270208476557362
  w: 0.9641575755161541",-14,-8,-1,2,17,-7,-8,-7,1750455424989701747
0,1.909725904,20250620173704997,None,"translation: 
  x: -0.10972353515625
  y: -0.0225474609375
  z: 0.09231064453125
rotation: 
  x: 0.05164023972339272
  y: 0.5602294564790762
  z: 0.13355655379998024
  w: 0.8158669552516161","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.11173271484375
rotation: 
  x: 0.24368377174747227
  y: 0.447689574648287
  z: -0.0025638072177840217
  w: 0.8603404506535257","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.014040498971488199
  y: 0.2347815610623636
  z: 0.12282384317667071
  w: 0.9641549598073247",-54,0,-6,-17,3,3,12,13,1750455424996850967
0,1.909955501,20250620173704997,None,"translation: 
  x: -0.10972353515625
  y: -0.0225474609375
  z: 0.09231064453125
rotation: 
  x: 0.05164023972339272
  y: 0.5602294564790762
  z: 0.13355655379998024
  w: 0.8158669552516161","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.11173271484375
rotation: 
  x: 0.24368377174747227
  y: 0.447689574648287
  z: -0.0025638072177840217
  w: 0.8603404506535257","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.014040498971488199
  y: 0.2347815610623636
  z: 0.12282384317667071
  w: 0.9641549598073247",-18,0,0,-2,-3,-7,2,8,1750455424997065305
0,1.9172580240000001,20250620173705005,None,"translation: 
  x: -0.10972353515625
  y: -0.0225474609375
  z: 0.09231064453125
rotation: 
  x: 0.05164023972339272
  y: 0.5602294564790762
  z: 0.13355655379998024
  w: 0.8158669552516161","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.11173271484375
rotation: 
  x: 0.24368377174747227
  y: 0.447689574648287
  z: -0.0025638072177840217
  w: 0.8603404506535257","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.014040498971488199
  y: 0.2347815610623636
  z: 0.12282384317667071
  w: 0.9641549598073247",-4,-1,5,9,-14,0,25,28,1750455425004538297
0,1.917444229,20250620173705005,None,"translation: 
  x: -0.10972353515625
  y: -0.0225474609375
  z: 0.09231064453125
rotation: 
  x: 0.05164023972339272
  y: 0.5602294564790762
  z: 0.13355655379998024
  w: 0.8158669552516161","translation: 
  x: -0.124569140625
  y: -0.0265658203125
  z: 0.11173271484375
rotation: 
  x: 0.24368377174747227
  y: 0.447689574648287
  z: -0.0025638072177840217
  w: 0.8603404506535257","translation: 
  x: -0.15269765625
  y: -0.0328166015625
  z: 0.13137802734375
rotation: 
  x: 0.014040498971488199
  y: 0.2347815610623636
  z: 0.12282384317667071
  w: 0.9641549598073247",-37,-7,-3,3,22,5,-23,-26,1750455425004685640
0,1.932082176,20250620173705020,None,"translation: 
  x: -0.1100583984375
  y: -0.02243583984375
  z: 0.09208740234375
rotation: 
  x: 0.04932237632943971
  y: 0.569038604137422
  z: 0.13563653490595923
  w: 0.8095462312884026","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.11162109375
rotation: 
  x: 0.24124765829934575
  y: 0.45246144820717377
  z: -0.002441777918009579
  w: 0.8585291159721656","translation: 
  x: -0.15269765625
  y: -0.03292822265625
  z: 0.1314896484375
rotation: 
  x: 0.01526129784010015
  y: 0.23416935405849665
  z: 0.12294501539984679
  w: 0.9642698427288875",34,1,3,-18,-36,-3,21,18,1750455425019334077
0,1.9323043819999999,20250620173705020,None,"translation: 
  x: -0.1100583984375
  y: -0.02243583984375
  z: 0.09208740234375
rotation: 
  x: 0.04932237632943971
  y: 0.569038604137422
  z: 0.13563653490595923
  w: 0.8095462312884026","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.11162109375
rotation: 
  x: 0.24124765829934575
  y: 0.45246144820717377
  z: -0.002441777918009579
  w: 0.8585291159721656","translation: 
  x: -0.15269765625
  y: -0.03292822265625
  z: 0.1314896484375
rotation: 
  x: 0.01526129784010015
  y: 0.23416935405849665
  z: 0.12294501539984679
  w: 0.9642698427288875",-27,7,7,0,-10,-8,30,40,1750455425019504308
0,1.9397373199999999,20250620173705027,None,"translation: 
  x: -0.110281640625
  y: -0.02232421875
  z: 0.09186416015625
rotation: 
  x: 0.04712414831157723
  y: 0.5769656086023678
  z: 0.13783202964707428
  w: 0.8036742702982197","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.11173271484375
rotation: 
  x: 0.2391541635317071
  y: 0.4564560579096748
  z: -0.0021974348869682183
  w: 0.8569996059176029","translation: 
  x: -0.15280927734375
  y: -0.03292822265625
  z: 0.13160126953125
rotation: 
  x: 0.016969167892953246
  y: 0.2328072170637543
  z: 0.12305698731004945
  w: 0.9645568023181553",4,-4,5,-2,-8,-5,1,6,1750455425026890277
0,1.940007925,20250620173705027,None,"translation: 
  x: -0.110281640625
  y: -0.02232421875
  z: 0.09186416015625
rotation: 
  x: 0.04712414831157723
  y: 0.5769656086023678
  z: 0.13783202964707428
  w: 0.8036742702982197","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.11173271484375
rotation: 
  x: 0.2391541635317071
  y: 0.4564560579096748
  z: -0.0021974348869682183
  w: 0.8569996059176029","translation: 
  x: -0.15280927734375
  y: -0.03292822265625
  z: 0.13160126953125
rotation: 
  x: 0.016969167892953246
  y: 0.2328072170637543
  z: 0.12305698731004945
  w: 0.9645568023181553",-62,1,-7,-5,-10,1,29,36,1750455425027037620
0,1.946997165,20250620173705034,None,"translation: 
  x: -0.11061650390625
  y: -0.02232421875
  z: 0.09186416015625
rotation: 
  x: 0.045049432761847474
  y: 0.5846659444349257
  z: 0.14003170563100018
  w: 0.7978266750641552","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.1118443359375
rotation: 
  x: 0.23732599015925662
  y: 0.4601243091102048
  z: -0.001953300330528856
  w: 0.855545544771641","translation: 
  x: -0.15280927734375
  y: -0.03292822265625
  z: 0.131712890625
rotation: 
  x: 0.019044546380915316
  y: 0.2306099238048015
  z: 0.12305706892283744
  w: 0.9650457637252281",14,-7,-4,4,17,10,28,18,1750455425034327507
0,1.947166443,20250620173705035,None,"translation: 
  x: -0.11061650390625
  y: -0.02232421875
  z: 0.09186416015625
rotation: 
  x: 0.045049432761847474
  y: 0.5846659444349257
  z: 0.14003170563100018
  w: 0.7978266750641552","translation: 
  x: -0.12468076171875
  y: -0.02645419921875
  z: 0.1118443359375
rotation: 
  x: 0.23732599015925662
  y: 0.4601243091102048
  z: -0.001953300330528856
  w: 0.855545544771641","translation: 
  x: -0.15280927734375
  y: -0.03292822265625
  z: 0.131712890625
rotation: 
  x: 0.019044546380915316
  y: 0.2306099238048015
  z: 0.12305706892283744
  w: 0.9650457637252281",21,-5,2,-8,-22,-7,-6,12,1750455425034504175
0,1.961909771,20250620173705049,None,"translation: 
  x: -0.11083974609375
  y: -0.02221259765625
  z: 0.0917525390625
rotation: 
  x: 0.0428520885124433
  y: 0.5924820101164882
  z: 0.14247403787470464
  w: 0.7917259088410108","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.112067578125
rotation: 
  x: 0.2353913613927206
  y: 0.46370144739084695
  z: -0.0015871824160297522
  w: 0.8541483217341667","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.1319361328125
rotation: 
  x: 0.0212433887249439
  y: 0.2275728539269852
  z: 0.12306514847553708
  w: 0.9657195678983117",-56,-5,-2,-10,24,-5,-44,-48,1750455425049347877
0,1.962159872,20250620173705050,None,"translation: 
  x: -0.11083974609375
  y: -0.02221259765625
  z: 0.0917525390625
rotation: 
  x: 0.0428520885124433
  y: 0.5924820101164882
  z: 0.14247403787470464
  w: 0.7917259088410108","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.112067578125
rotation: 
  x: 0.2353913613927206
  y: 0.46370144739084695
  z: -0.0015871824160297522
  w: 0.8541483217341667","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.1319361328125
rotation: 
  x: 0.0212433887249439
  y: 0.2275728539269852
  z: 0.12306514847553708
  w: 0.9657195678983117",14,5,-5,-12,-50,-1,36,66,1750455425049532413
0,1.969567299,20250620173705057,None,"translation: 
  x: -0.11083974609375
  y: -0.02221259765625
  z: 0.0917525390625
rotation: 
  x: 0.0428520885124433
  y: 0.5924820101164882
  z: 0.14247403787470464
  w: 0.7917259088410108","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.112067578125
rotation: 
  x: 0.2353913613927206
  y: 0.46370144739084695
  z: -0.0015871824160297522
  w: 0.8541483217341667","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.1319361328125
rotation: 
  x: 0.0212433887249439
  y: 0.2275728539269852
  z: 0.12306514847553708
  w: 0.9657195678983117",-66,-5,-11,8,7,-5,21,21,1750455425056855440
0,1.970035076,20250620173705057,None,"translation: 
  x: -0.11083974609375
  y: -0.02221259765625
  z: 0.0917525390625
rotation: 
  x: 0.0428520885124433
  y: 0.5924820101164882
  z: 0.14247403787470464
  w: 0.7917259088410108","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.112067578125
rotation: 
  x: 0.2353913613927206
  y: 0.46370144739084695
  z: -0.0015871824160297522
  w: 0.8541483217341667","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.1319361328125
rotation: 
  x: 0.0212433887249439
  y: 0.2275728539269852
  z: 0.12306514847553708
  w: 0.9657195678983117",-1,0,0,9,18,9,-14,-15,1750455425057113170
0,1.977390766,20250620173705065,None,"translation: 
  x: -0.11106298828125
  y: -0.0221009765625
  z: 0.0917525390625
rotation: 
  x: 0.040655106938790944
  y: 0.6004258736485705
  z: 0.1449177535625972
  w: 0.7853882971088356","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.1122908203125
rotation: 
  x: 0.2333100317026981
  y: 0.46747467890613875
  z: -0.0010987913580974827
  w: 0.8526620938836439","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.132159375
rotation: 
  x: 0.023196021014596713
  y: 0.2243909822359408
  z: 0.12306099569849202
  w: 0.9664194860607767",8,7,-4,2,17,-1,-5,-6,1750455425064598798
0,1.977561235,20250620173705065,None,"translation: 
  x: -0.11106298828125
  y: -0.0221009765625
  z: 0.0917525390625
rotation: 
  x: 0.040655106938790944
  y: 0.6004258736485705
  z: 0.1449177535625972
  w: 0.7853882971088356","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.1122908203125
rotation: 
  x: 0.2333100317026981
  y: 0.46747467890613875
  z: -0.0010987913580974827
  w: 0.8526620938836439","translation: 
  x: -0.15280927734375
  y: -0.03303984375
  z: 0.132159375
rotation: 
  x: 0.023196021014596713
  y: 0.2243909822359408
  z: 0.12306099569849202
  w: 0.9664194860607767",4,14,12,-12,-40,-6,17,19,1750455425064786911
0,1.9923281670000001,20250620173705080,None,"translation: 
  x: -0.11128623046875
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.03857993440078231
  y: 0.6083664972123362
  z: 0.14723861040298564
  w: 0.7789239920157945","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.1125140625
rotation: 
  x: 0.23123722880183314
  y: 0.4711428014499863
  z: -0.0007325360996890214
  w: 0.8512069478386382","translation: 
  x: -0.1529208984375
  y: -0.03303984375
  z: 0.1323826171875
rotation: 
  x: 0.025028735704492842
  y: 0.22122960534898062
  z: 0.12319021622357697
  w: 0.9670859293428673",1,3,7,0,6,0,-27,-11,1750455425079539299
0,1.9925088880000001,20250620173705080,None,"translation: 
  x: -0.11128623046875
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.03857993440078231
  y: 0.6083664972123362
  z: 0.14723861040298564
  w: 0.7789239920157945","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.1125140625
rotation: 
  x: 0.23123722880183314
  y: 0.4711428014499863
  z: -0.0007325360996890214
  w: 0.8512069478386382","translation: 
  x: -0.1529208984375
  y: -0.03303984375
  z: 0.1323826171875
rotation: 
  x: 0.025028735704492842
  y: 0.22122960534898062
  z: 0.12319021622357697
  w: 0.9670859293428673",-73,-7,-3,9,24,5,25,21,1750455425079873323
0,1.9993257519999998,20250620173705087,None,"translation: 
  x: -0.11150947265625
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.0365046098012243
  y: 0.6156948067811844
  z: 0.14943693109263725
  w: 0.7728233446212367","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.11262568359375
rotation: 
  x: 0.22915978163494102
  y: 0.4748014868291346
  z: -0.0004883532906445151
  w: 0.8497347257214647","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.132605859375
rotation: 
  x: 0.026614743385622537
  y: 0.21841181613247115
  z: 0.12342892460029531
  w: 0.9676534682313952",13,1,3,7,0,0,14,22,1750455425086741209
0,1.999459743,20250620173705087,None,"translation: 
  x: -0.11150947265625
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.0365046098012243
  y: 0.6156948067811844
  z: 0.14943693109263725
  w: 0.7728233446212367","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.11262568359375
rotation: 
  x: 0.22915978163494102
  y: 0.4748014868291346
  z: -0.0004883532906445151
  w: 0.8497347257214647","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.132605859375
rotation: 
  x: 0.026614743385622537
  y: 0.21841181613247115
  z: 0.12342892460029531
  w: 0.9676534682313952",-7,5,8,-4,17,1,-4,-20,1750455425086909294
0,2.007175684,20250620173705095,None,"translation: 
  x: -0.11150947265625
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.0365046098012243
  y: 0.6156948067811844
  z: 0.14943693109263725
  w: 0.7728233446212367","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.11262568359375
rotation: 
  x: 0.22915978163494102
  y: 0.4748014868291346
  z: -0.0004883532906445151
  w: 0.8497347257214647","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.132605859375
rotation: 
  x: 0.026614743385622537
  y: 0.21841181613247115
  z: 0.12342892460029531
  w: 0.9676534682313952",8,7,-12,-31,-83,-3,34,18,1750455425094520807
0,2.007378578,20250620173705095,None,"translation: 
  x: -0.11150947265625
  y: -0.02198935546875
  z: 0.0917525390625
rotation: 
  x: 0.0365046098012243
  y: 0.6156948067811844
  z: 0.14943693109263725
  w: 0.7728233446212367","translation: 
  x: -0.124569140625
  y: -0.02645419921875
  z: 0.11262568359375
rotation: 
  x: 0.22915978163494102
  y: 0.4748014868291346
  z: -0.0004883532906445151
  w: 0.8497347257214647","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.132605859375
rotation: 
  x: 0.026614743385622537
  y: 0.21841181613247115
  z: 0.12342892460029531
  w: 0.9676534682313952",25,9,5,4,-1,7,19,23,1750455425094755411
0,2.02156043,20250620173705109,None,"translation: 
  x: -0.11195595703125
  y: -0.021877734375
  z: 0.0917525390625
rotation: 
  x: 0.0329633275339257
  y: 0.6280124327204217
  z: 0.15297425703707007
  w: 0.7623074708216006","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11307216796875
rotation: 
  x: 0.2256234543893964
  y: 0.48079283732978517
  z: 0.0
  w: 0.8473088600987073","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.1328291015625
rotation: 
  x: 0.029177594587009997
  y: 0.21315514706660862
  z: 0.12366905153406331
  w: 0.9687205566858761",-74,-5,2,8,12,9,7,12,1750455425109120845
0,2.02170825,20250620173705109,None,"translation: 
  x: -0.11195595703125
  y: -0.021877734375
  z: 0.0917525390625
rotation: 
  x: 0.0329633275339257
  y: 0.6280124327204217
  z: 0.15297425703707007
  w: 0.7623074708216006","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11307216796875
rotation: 
  x: 0.2256234543893964
  y: 0.48079283732978517
  z: 0.0
  w: 0.8473088600987073","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.1328291015625
rotation: 
  x: 0.029177594587009997
  y: 0.21315514706660862
  z: 0.12366905153406331
  w: 0.9687205566858761",-16,-2,-7,-5,-18,9,-26,-28,1750455425109288930
0,2.029424429,20250620173705117,None,"translation: 
  x: -0.11195595703125
  y: -0.021877734375
  z: 0.0917525390625
rotation: 
  x: 0.0329633275339257
  y: 0.6280124327204217
  z: 0.15297425703707007
  w: 0.7623074708216006","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11307216796875
rotation: 
  x: 0.2256234543893964
  y: 0.48079283732978517
  z: 0.0
  w: 0.8473088600987073","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.1328291015625
rotation: 
  x: 0.029177594587009997
  y: 0.21315514706660862
  z: 0.12366905153406331
  w: 0.9687205566858761",0,0,4,-6,10,-8,1,3,1750455425116869688
0,2.029622554,20250620173705117,None,"translation: 
  x: -0.11195595703125
  y: -0.021877734375
  z: 0.0917525390625
rotation: 
  x: 0.0329633275339257
  y: 0.6280124327204217
  z: 0.15297425703707007
  w: 0.7623074708216006","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11307216796875
rotation: 
  x: 0.2256234543893964
  y: 0.48079283732978517
  z: 0.0
  w: 0.8473088600987073","translation: 
  x: -0.1529208984375
  y: -0.03315146484375
  z: 0.1328291015625
rotation: 
  x: 0.029177594587009997
  y: 0.21315514706660862
  z: 0.12366905153406331
  w: 0.9687205566858761",52,5,6,7,22,0,4,13,1750455425117025613
0,2.044573307,20250620173705132,None,"translation: 
  x: -0.11217919921875
  y: -0.02176611328125
  z: 0.09186416015625
rotation: 
  x: 0.031622911897745715
  y: 0.6329466226946479
  z: 0.15445167394072715
  w: 0.7579731160664301","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.1131837890625
rotation: 
  x: 0.2245048920578921
  y: 0.48294798965797786
  z: 0.00024415975210211787
  w: 0.8463797806619717","translation: 
  x: -0.15303251953125
  y: -0.0332630859375
  z: 0.13305234375
rotation: 
  x: 0.0303994372749642
  y: 0.21059851124222187
  z: 0.12367321268891059
  w: 0.9692414960881157",-85,0,-1,-12,-14,2,17,-13,1750455425131854057
0,2.044758796,20250620173705132,None,"translation: 
  x: -0.11217919921875
  y: -0.02176611328125
  z: 0.09186416015625
rotation: 
  x: 0.031622911897745715
  y: 0.6329466226946479
  z: 0.15445167394072715
  w: 0.7579731160664301","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.1131837890625
rotation: 
  x: 0.2245048920578921
  y: 0.48294798965797786
  z: 0.00024415975210211787
  w: 0.8463797806619717","translation: 
  x: -0.15303251953125
  y: -0.0332630859375
  z: 0.13305234375
rotation: 
  x: 0.0303994372749642
  y: 0.21059851124222187
  z: 0.12367321268891059
  w: 0.9692414960881157",-17,-4,-4,-6,-54,4,23,31,1750455425132041454
0,2.052227497,20250620173705140,None,"translation: 
  x: -0.1122908203125
  y: -0.02176611328125
  z: 0.09197578125
rotation: 
  x: 0.03052086625231756
  y: 0.6372756873483908
  z: 0.15577850135182886
  w: 0.7541095633622625","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11340703125
rotation: 
  x: 0.22353083655810219
  y: 0.48466270952248264
  z: 0.00036624386110011654
  w: 0.8456570752801604","translation: 
  x: -0.15303251953125
  y: -0.0332630859375
  z: 0.13316396484375
rotation: 
  x: 0.03161848362143473
  y: 0.20777860665514247
  z: 0.12378819456422706
  w: 0.9697962698404535",13,7,-6,8,-11,11,24,18,1750455425139377593
0,2.052410602,20250620173705140,None,"translation: 
  x: -0.1122908203125
  y: -0.02176611328125
  z: 0.09197578125
rotation: 
  x: 0.03052086625231756
  y: 0.6372756873483908
  z: 0.15577850135182886
  w: 0.7541095633622625","translation: 
  x: -0.12445751953125
  y: -0.02645419921875
  z: 0.11340703125
rotation: 
  x: 0.22353083655810219
  y: 0.48466270952248264
  z: 0.00036624386110011654
  w: 0.8456570752801604","translation: 
  x: -0.15303251953125
  y: -0.0332630859375
  z: 0.13316396484375
rotation: 
  x: 0.03161848362143473
  y: 0.20777860665514247
  z: 0.12378819456422706
  w: 0.9697962698404535",25,-11,-3,2,15,-3,-45,-44,1750455425139619350
