gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,trakstar0,trakstar1,trakstar2,trakstar3
0,0.007185459,20250509170604856,None,6,2,3,2,0,-4,-4,-1,1746824764855644941,,,,
0,0.007280111,20250509170604856,None,-3,-12,-2,-2,2,2,10,5,1746824764855789661,,,,
0,0.014239311,20250509170604863,None,2,0,1,-5,-12,-8,4,3,1746824764862517595,"translation: 
  x: -0.25951904296875
  y: 0.0386208984375
  z: 0.0332630859375
rotation: 
  x: -0.07715078624271708
  y: -0.06775108602010756
  z: 0.7108370700812366
  w: 0.6958219645308343","translation: 
  x: -0.2645419921875
  y: 0.0078134765625
  z: 0.036165234375
rotation: 
  x: 0.416833930183243
  y: 0.41683393018324305
  z: 0.43282843658453324
  w: 0.6820252882260094","translation: 
  x: -0.27615058593749997
  y: -0.028575
  z: 0.036165234375
rotation: 
  x: 0.17797927014842163
  y: -0.1414800919766946
  z: 0.6268337120796607
  w: 0.7452424171852635","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628085903861984
  y: 0.002685854444359297
  z: 0.6117643918492929
  w: 0.7890307851770066"
0,0.014420748,20250509170604863,None,1,-2,-7,4,-2,8,-5,3,1746824764862654209,"translation: 
  x: -0.25951904296875
  y: 0.0386208984375
  z: 0.0332630859375
rotation: 
  x: -0.07715078624271708
  y: -0.06775108602010756
  z: 0.7108370700812366
  w: 0.6958219645308343","translation: 
  x: -0.2645419921875
  y: 0.0078134765625
  z: 0.036165234375
rotation: 
  x: 0.416833930183243
  y: 0.41683393018324305
  z: 0.43282843658453324
  w: 0.6820252882260094","translation: 
  x: -0.27615058593749997
  y: -0.028575
  z: 0.036165234375
rotation: 
  x: 0.17797927014842163
  y: -0.1414800919766946
  z: 0.6268337120796607
  w: 0.7452424171852635","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628085903861984
  y: 0.002685854444359297
  z: 0.6117643918492929
  w: 0.7890307851770066"
0,0.029055595,20250509170604878,None,-9,-2,-1,4,7,3,6,2,1746824764877458095,"translation: 
  x: -0.25862607421875
  y: 0.03828603515625
  z: 0.033486328125
rotation: 
  x: -0.07263579639233424
  y: -0.06787479461199637
  z: 0.707924341645624
  w: 0.6992568768660344","translation: 
  x: -0.263872265625
  y: 0.007590234375
  z: 0.03627685546875
rotation: 
  x: 0.42084218373417975
  y: 0.41510398163510626
  z: 0.43085351505596764
  w: 0.6818693345388436","translation: 
  x: -0.27592734375
  y: -0.02868662109375
  z: 0.03627685546875
rotation: 
  x: 0.18066041480912595
  y: -0.14098836425982464
  z: 0.6247432452656125
  w: 0.7464448895660846","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.029136657,20250509170604878,None,-1,-3,-4,-7,-2,-4,-1,-8,1746824764877657890,"translation: 
  x: -0.25862607421875
  y: 0.03828603515625
  z: 0.033486328125
rotation: 
  x: -0.07263579639233424
  y: -0.06787479461199637
  z: 0.707924341645624
  w: 0.6992568768660344","translation: 
  x: -0.263872265625
  y: 0.007590234375
  z: 0.03627685546875
rotation: 
  x: 0.42084218373417975
  y: 0.41510398163510626
  z: 0.43085351505596764
  w: 0.6818693345388436","translation: 
  x: -0.27592734375
  y: -0.02868662109375
  z: 0.03627685546875
rotation: 
  x: 0.18066041480912595
  y: -0.14098836425982464
  z: 0.6247432452656125
  w: 0.7464448895660846","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.036646127,20250509170604885,None,6,4,7,13,3,2,3,-8,1746824764885061025,"translation: 
  x: -0.25862607421875
  y: 0.03828603515625
  z: 0.033486328125
rotation: 
  x: -0.07263579639233424
  y: -0.06787479461199637
  z: 0.707924341645624
  w: 0.6992568768660344","translation: 
  x: -0.263872265625
  y: 0.007590234375
  z: 0.03627685546875
rotation: 
  x: 0.42084218373417975
  y: 0.41510398163510626
  z: 0.43085351505596764
  w: 0.6818693345388436","translation: 
  x: -0.27592734375
  y: -0.02868662109375
  z: 0.03627685546875
rotation: 
  x: 0.18066041480912595
  y: -0.14098836425982464
  z: 0.6247432452656125
  w: 0.7464448895660846","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.036781311,20250509170604885,None,-3,4,3,-2,-6,6,1,-1,1746824764885204076,"translation: 
  x: -0.25862607421875
  y: 0.03828603515625
  z: 0.033486328125
rotation: 
  x: -0.07263579639233424
  y: -0.06787479461199637
  z: 0.707924341645624
  w: 0.6992568768660344","translation: 
  x: -0.263872265625
  y: 0.007590234375
  z: 0.03627685546875
rotation: 
  x: 0.42084218373417975
  y: 0.41510398163510626
  z: 0.43085351505596764
  w: 0.6818693345388436","translation: 
  x: -0.27592734375
  y: -0.02868662109375
  z: 0.03627685546875
rotation: 
  x: 0.18066041480912595
  y: -0.14098836425982464
  z: 0.6247432452656125
  w: 0.7464448895660846","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.051832199,20250509170604900,None,-1,-1,-4,-9,1,2,5,1,1746824764899977445,"translation: 
  x: -0.25706337890625
  y: 0.0377279296875
  z: 0.0341560546875
rotation: 
  x: -0.06299054104757089
  y: -0.06787352872567716
  z: 0.702051553419729
  w: 0.7060800182541668","translation: 
  x: -0.2627560546875
  y: 0.0069205078125
  z: 0.03650009765625
rotation: 
  x: 0.4283647062301547
  y: 0.41200652138124033
  z: 0.42689979415413254
  w: 0.681550343369323","translation: 
  x: -0.275480859375
  y: -0.02890986328125
  z: 0.0363884765625
rotation: 
  x: 0.1857866803028161
  y: -0.1403775836716416
  z: 0.6205909872927181
  w: 0.7487618245581299","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.051920652,20250509170604901,None,3,-6,-6,-5,-6,-1,3,-1,1746824764900110960,"translation: 
  x: -0.25706337890625
  y: 0.0377279296875
  z: 0.0341560546875
rotation: 
  x: -0.06299054104757089
  y: -0.06787352872567716
  z: 0.702051553419729
  w: 0.7060800182541668","translation: 
  x: -0.2627560546875
  y: 0.0069205078125
  z: 0.03650009765625
rotation: 
  x: 0.4283647062301547
  y: 0.41200652138124033
  z: 0.42689979415413254
  w: 0.681550343369323","translation: 
  x: -0.275480859375
  y: -0.02890986328125
  z: 0.0363884765625
rotation: 
  x: 0.1857866803028161
  y: -0.1403775836716416
  z: 0.6205909872927181
  w: 0.7487618245581299","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.059257984,20250509170604908,None,8,3,3,1,1,4,-5,-2,1746824764907661676,"translation: 
  x: -0.25706337890625
  y: 0.0377279296875
  z: 0.0341560546875
rotation: 
  x: -0.06299054104757089
  y: -0.06787352872567716
  z: 0.702051553419729
  w: 0.7060800182541668","translation: 
  x: -0.2627560546875
  y: 0.0069205078125
  z: 0.03650009765625
rotation: 
  x: 0.4283647062301547
  y: 0.41200652138124033
  z: 0.42689979415413254
  w: 0.681550343369323","translation: 
  x: -0.275480859375
  y: -0.02890986328125
  z: 0.0363884765625
rotation: 
  x: 0.1857866803028161
  y: -0.1403775836716416
  z: 0.6205909872927181
  w: 0.7487618245581299","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.059358358,20250509170604908,None,-4,2,6,-2,-5,1,3,0,1746824764907822370,"translation: 
  x: -0.25706337890625
  y: 0.0377279296875
  z: 0.0341560546875
rotation: 
  x: -0.06299054104757089
  y: -0.06787352872567716
  z: 0.702051553419729
  w: 0.7060800182541668","translation: 
  x: -0.2627560546875
  y: 0.0069205078125
  z: 0.03650009765625
rotation: 
  x: 0.4283647062301547
  y: 0.41200652138124033
  z: 0.42689979415413254
  w: 0.681550343369323","translation: 
  x: -0.275480859375
  y: -0.02890986328125
  z: 0.0363884765625
rotation: 
  x: 0.1857866803028161
  y: -0.1403775836716416
  z: 0.6205909872927181
  w: 0.7487618245581299","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05628087707373712
  y: 0.00256377097299019
  z: 0.6117645878882793
  w: 0.7890310380207441"
0,0.066213846,20250509170604915,None,-10,-11,0,0,14,-5,-5,2,1746824764914854288,"translation: 
  x: -0.25617041015625
  y: 0.0372814453125
  z: 0.034379296875
rotation: 
  x: -0.05761560566281994
  y: -0.06811336432172359
  z: 0.6987112856228418
  w: 0.7098193790874958","translation: 
  x: -0.26219794921875
  y: 0.00658564453125
  z: 0.03661171875
rotation: 
  x: 0.432459851896648
  y: 0.4103606895044139
  z: 0.4247678782463124
  w: 0.6812890947440134","translation: 
  x: -0.27525761718749997
  y: -0.029021484375
  z: 0.0363884765625
rotation: 
  x: 0.1884852961988384
  y: -0.14014321245872183
  z: 0.6184368591601783
  w: 0.7499126778170104","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.066273689,20250509170604915,None,0,1,9,-7,-6,0,-6,4,1746824764914977550,"translation: 
  x: -0.25617041015625
  y: 0.0372814453125
  z: 0.034379296875
rotation: 
  x: -0.05761560566281994
  y: -0.06811336432172359
  z: 0.6987112856228418
  w: 0.7098193790874958","translation: 
  x: -0.26219794921875
  y: 0.00658564453125
  z: 0.03661171875
rotation: 
  x: 0.432459851896648
  y: 0.4103606895044139
  z: 0.4247678782463124
  w: 0.6812890947440134","translation: 
  x: -0.27525761718749997
  y: -0.029021484375
  z: 0.0363884765625
rotation: 
  x: 0.1884852961988384
  y: -0.14014321245872183
  z: 0.6184368591601783
  w: 0.7499126778170104","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.081954002,20250509170604931,None,-1,2,-4,-6,-4,-7,3,1,1746824764930349111,"translation: 
  x: -0.25527744140624997
  y: 0.03694658203125
  z: 0.03471416015625
rotation: 
  x: -0.05175590530044437
  y: -0.06835685605719068
  z: 0.6951648129387517
  w: 0.7137188167257035","translation: 
  x: -0.26152822265625
  y: 0.00625078125
  z: 0.03672333984375
rotation: 
  x: 0.43682840154083624
  y: 0.408626232520173
  z: 0.4224220987510602
  w: 0.6810030250963626","translation: 
  x: -0.275034375
  y: -0.02913310546875
  z: 0.03650009765625
rotation: 
  x: 0.1914072739391795
  y: -0.1401374684197564
  z: 0.6160921629917341
  w: 0.7511026508595482","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.082061767,20250509170604931,None,-4,10,-3,4,5,-1,1,0,1746824764930541276,"translation: 
  x: -0.25527744140624997
  y: 0.03694658203125
  z: 0.03471416015625
rotation: 
  x: -0.05175590530044437
  y: -0.06835685605719068
  z: 0.6951648129387517
  w: 0.7137188167257035","translation: 
  x: -0.26152822265625
  y: 0.00625078125
  z: 0.03672333984375
rotation: 
  x: 0.43682840154083624
  y: 0.408626232520173
  z: 0.4224220987510602
  w: 0.6810030250963626","translation: 
  x: -0.275034375
  y: -0.02913310546875
  z: 0.03650009765625
rotation: 
  x: 0.1914072739391795
  y: -0.1401374684197564
  z: 0.6160921629917341
  w: 0.7511026508595482","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.089275121,20250509170604938,None,0,4,-4,2,6,8,3,5,1746824764937592029,"translation: 
  x: -0.25438447265624997
  y: 0.03650009765625
  z: 0.0350490234375
rotation: 
  x: -0.04590097170762606
  y: -0.0687293805090252
  z: 0.6915665019247386
  w: 0.7175689140888991","translation: 
  x: -0.26085849609375
  y: 0.00591591796875
  z: 0.0368349609375
rotation: 
  x: 0.4413418100792239
  y: 0.40691348630540886
  z: 0.41997671553873583
  w: 0.6806308689326895","translation: 
  x: -0.27469951171875
  y: -0.0292447265625
  z: 0.03661171875
rotation: 
  x: 0.194337275387798
  y: -0.14013768350828648
  z: 0.6135296143838396
  w: 0.7524465863633083","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.089601278,20250509170604938,None,0,1,-2,2,4,-4,3,-1,1746824764937834739,"translation: 
  x: -0.25438447265624997
  y: 0.03650009765625
  z: 0.0350490234375
rotation: 
  x: -0.04590097170762606
  y: -0.0687293805090252
  z: 0.6915665019247386
  w: 0.7175689140888991","translation: 
  x: -0.26085849609375
  y: 0.00591591796875
  z: 0.0368349609375
rotation: 
  x: 0.4413418100792239
  y: 0.40691348630540886
  z: 0.41997671553873583
  w: 0.6806308689326895","translation: 
  x: -0.27469951171875
  y: -0.0292447265625
  z: 0.03661171875
rotation: 
  x: 0.194337275387798
  y: -0.14013768350828648
  z: 0.6135296143838396
  w: 0.7524465863633083","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.096561908,20250509170604945,None,-5,-4,5,-7,-5,-5,4,3,1746824764944963693,"translation: 
  x: -0.25438447265624997
  y: 0.03650009765625
  z: 0.0350490234375
rotation: 
  x: -0.04590097170762606
  y: -0.0687293805090252
  z: 0.6915665019247386
  w: 0.7175689140888991","translation: 
  x: -0.26085849609375
  y: 0.00591591796875
  z: 0.0368349609375
rotation: 
  x: 0.4413418100792239
  y: 0.40691348630540886
  z: 0.41997671553873583
  w: 0.6806308689326895","translation: 
  x: -0.27469951171875
  y: -0.0292447265625
  z: 0.03661171875
rotation: 
  x: 0.194337275387798
  y: -0.14013768350828648
  z: 0.6135296143838396
  w: 0.7524465863633083","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.096783638,20250509170604945,None,4,-2,5,0,1,1,0,-3,1746824764945115089,"translation: 
  x: -0.25438447265624997
  y: 0.03650009765625
  z: 0.0350490234375
rotation: 
  x: -0.04590097170762606
  y: -0.0687293805090252
  z: 0.6915665019247386
  w: 0.7175689140888991","translation: 
  x: -0.26085849609375
  y: 0.00591591796875
  z: 0.0368349609375
rotation: 
  x: 0.4413418100792239
  y: 0.40691348630540886
  z: 0.41997671553873583
  w: 0.6806308689326895","translation: 
  x: -0.27469951171875
  y: -0.0292447265625
  z: 0.03661171875
rotation: 
  x: 0.194337275387798
  y: -0.14013768350828648
  z: 0.6135296143838396
  w: 0.7524465863633083","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.0189755859375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.111733675,20250509170604960,None,-2,1,-4,-1,3,8,-4,-1,1746824764960071325,"translation: 
  x: -0.25349150390624997
  y: 0.03605361328125
  z: 0.03538388671875
rotation: 
  x: -0.03991387842655521
  y: -0.06908640730712616
  z: 0.6880566748944702
  w: 0.721257209854785","translation: 
  x: -0.26018876953125
  y: 0.0055810546875
  z: 0.03694658203125
rotation: 
  x: 0.4456015922447499
  y: 0.405314325000704
  z: 0.4176446704299423
  w: 0.680244403284314","translation: 
  x: -0.27447626953125
  y: -0.02946796875
  z: 0.03661171875
rotation: 
  x: 0.19726400095355687
  y: -0.1402576343413594
  z: 0.6110789534489515
  w: 0.7536559046332052","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.111953258,20250509170604961,None,-3,-1,-1,-4,0,-3,11,-7,1746824764960243463,"translation: 
  x: -0.25349150390624997
  y: 0.03605361328125
  z: 0.03538388671875
rotation: 
  x: -0.03991387842655521
  y: -0.06908640730712616
  z: 0.6880566748944702
  w: 0.721257209854785","translation: 
  x: -0.26018876953125
  y: 0.0055810546875
  z: 0.03694658203125
rotation: 
  x: 0.4456015922447499
  y: 0.405314325000704
  z: 0.4176446704299423
  w: 0.680244403284314","translation: 
  x: -0.27447626953125
  y: -0.02946796875
  z: 0.03661171875
rotation: 
  x: 0.19726400095355687
  y: -0.1402576343413594
  z: 0.6110789534489515
  w: 0.7536559046332052","translation: 
  x: -0.28162001953125
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.119099617,20250509170604968,None,3,5,4,0,-2,3,4,2,1746824764967571258,"translation: 
  x: -0.25271015625
  y: 0.03571875
  z: 0.03560712890625
rotation: 
  x: -0.03393766763889929
  y: -0.06958442645385828
  z: 0.6844910160119007
  w: 0.7248988145315973","translation: 
  x: -0.25951904296875
  y: 0.0053578125
  z: 0.037058203125
rotation: 
  x: 0.44961719491878704
  y: 0.4037154666294947
  z: 0.415312977766417
  w: 0.6799803898174435","translation: 
  x: -0.27425302734375
  y: -0.02957958984375
  z: 0.03672333984375
rotation: 
  x: 0.20008853962266115
  y: -0.1402695131338851
  z: 0.608567034788875
  w: 0.754940530217533","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.119259596,20250509170604968,None,2,2,-4,-1,-14,2,2,1,1746824764967721462,"translation: 
  x: -0.25271015625
  y: 0.03571875
  z: 0.03560712890625
rotation: 
  x: -0.03393766763889929
  y: -0.06958442645385828
  z: 0.6844910160119007
  w: 0.7248988145315973","translation: 
  x: -0.25951904296875
  y: 0.0053578125
  z: 0.037058203125
rotation: 
  x: 0.44961719491878704
  y: 0.4037154666294947
  z: 0.415312977766417
  w: 0.6799803898174435","translation: 
  x: -0.27425302734375
  y: -0.02957958984375
  z: 0.03672333984375
rotation: 
  x: 0.20008853962266115
  y: -0.1402695131338851
  z: 0.608567034788875
  w: 0.754940530217533","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.128020525,20250509170604977,None,-1,8,5,6,-1,1,1,-3,1746824764975048780,"translation: 
  x: -0.2518171875
  y: 0.035272265625
  z: 0.0359419921875
rotation: 
  x: -0.027831496056909388
  y: -0.07104355572421608
  z: 0.6806509737426613
  w: 0.7286236840512814","translation: 
  x: -0.2589609375
  y: 0.004911328125
  z: 0.037058203125
rotation: 
  x: 0.4535604003845816
  y: 0.4017946911616846
  z: 0.4133931401620978
  w: 0.6796691114242169","translation: 
  x: -0.27402978515625
  y: -0.0296912109375
  z: 0.03672333984375
rotation: 
  x: 0.20263924160808766
  y: -0.140504678970427
  z: 0.6062087191721466
  w: 0.7561129292292137","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.128356457,20250509170604977,None,-1,-5,0,-3,-1,6,-1,-4,1746824764975210189,"translation: 
  x: -0.2518171875
  y: 0.035272265625
  z: 0.0359419921875
rotation: 
  x: -0.027831496056909388
  y: -0.07104355572421608
  z: 0.6806509737426613
  w: 0.7286236840512814","translation: 
  x: -0.2589609375
  y: 0.004911328125
  z: 0.037058203125
rotation: 
  x: 0.4535604003845816
  y: 0.4017946911616846
  z: 0.4133931401620978
  w: 0.6796691114242169","translation: 
  x: -0.27402978515625
  y: -0.0296912109375
  z: 0.03672333984375
rotation: 
  x: 0.20263924160808766
  y: -0.140504678970427
  z: 0.6062087191721466
  w: 0.7561129292292137","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.05615917819495759
  y: 0.0025637885697698034
  z: 0.6117687868150706
  w: 0.7890364536391542"
0,0.141781807,20250509170604990,None,5,6,-3,2,1,-5,1,-4,1746824764990109443,"translation: 
  x: -0.25103583984375
  y: 0.03471416015625
  z: 0.0363884765625
rotation: 
  x: -0.021118164219842587
  y: -0.07348632867251582
  z: 0.6761474659751912
  w: 0.7327880913971967","translation: 
  x: -0.25840283203125
  y: 0.00457646484375
  z: 0.03716982421875
rotation: 
  x: 0.4576764628639831
  y: 0.39920032903847014
  z: 0.4116524493937986
  w: 0.6794951166446866","translation: 
  x: -0.27380654296875
  y: -0.029914453125
  z: 0.0368349609375
rotation: 
  x: 0.2049529838758491
  y: -0.14074496152999047
  z: 0.6038727881082939
  w: 0.7573128719271995","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.142032385,20250509170604991,None,-1,-9,-9,1,7,4,7,1,1746824764990306615,"translation: 
  x: -0.25103583984375
  y: 0.03471416015625
  z: 0.0363884765625
rotation: 
  x: -0.021118164219842587
  y: -0.07348632867251582
  z: 0.6761474659751912
  w: 0.7327880913971967","translation: 
  x: -0.25840283203125
  y: 0.00457646484375
  z: 0.03716982421875
rotation: 
  x: 0.4576764628639831
  y: 0.39920032903847014
  z: 0.4116524493937986
  w: 0.6794951166446866","translation: 
  x: -0.27380654296875
  y: -0.029914453125
  z: 0.0368349609375
rotation: 
  x: 0.2049529838758491
  y: -0.14074496152999047
  z: 0.6038727881082939
  w: 0.7573128719271995","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.149232387,20250509170604998,None,1,-7,-6,0,2,-4,5,-8,1746824764997595071,"translation: 
  x: -0.25103583984375
  y: 0.03471416015625
  z: 0.0363884765625
rotation: 
  x: -0.021118164219842587
  y: -0.07348632867251582
  z: 0.6761474659751912
  w: 0.7327880913971967","translation: 
  x: -0.25840283203125
  y: 0.00457646484375
  z: 0.03716982421875
rotation: 
  x: 0.4576764628639831
  y: 0.39920032903847014
  z: 0.4116524493937986
  w: 0.6794951166446866","translation: 
  x: -0.27380654296875
  y: -0.029914453125
  z: 0.0368349609375
rotation: 
  x: 0.2049529838758491
  y: -0.14074496152999047
  z: 0.6038727881082939
  w: 0.7573128719271995","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.149388075,20250509170604998,None,-6,2,6,-10,-10,6,-1,7,1746824764997787714,"translation: 
  x: -0.25103583984375
  y: 0.03471416015625
  z: 0.0363884765625
rotation: 
  x: -0.021118164219842587
  y: -0.07348632867251582
  z: 0.6761474659751912
  w: 0.7327880913971967","translation: 
  x: -0.25840283203125
  y: 0.00457646484375
  z: 0.03716982421875
rotation: 
  x: 0.4576764628639831
  y: 0.39920032903847014
  z: 0.4116524493937986
  w: 0.6794951166446866","translation: 
  x: -0.27380654296875
  y: -0.029914453125
  z: 0.0368349609375
rotation: 
  x: 0.2049529838758491
  y: -0.14074496152999047
  z: 0.6038727881082939
  w: 0.7573128719271995","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.157003402,20250509170605006,None,1,-4,-1,-2,-7,-2,-5,0,1746824765005135059,"translation: 
  x: -0.25014287109375
  y: 0.0341560546875
  z: 0.0368349609375
rotation: 
  x: -0.014281286089632934
  y: -0.07750954416168301
  z: 0.6707321971156665
  w: 0.7375002611415571","translation: 
  x: -0.2578447265625
  y: 0.00412998046875
  z: 0.0372814453125
rotation: 
  x: 0.46220802608078027
  y: 0.3956725336840489
  z: 0.40995629994169586
  w: 0.6795166067526739","translation: 
  x: -0.27358330078125
  y: -0.03002607421875
  z: 0.0368349609375
rotation: 
  x: 0.20691804441990008
  y: -0.1413634781346574
  z: 0.6014661975556624
  w: 0.7585774206638696","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.157213449,20250509170605006,None,0,-4,-1,-3,2,-5,-1,2,1746824765005468368,"translation: 
  x: -0.25014287109375
  y: 0.0341560546875
  z: 0.0368349609375
rotation: 
  x: -0.014281286089632934
  y: -0.07750954416168301
  z: 0.6707321971156665
  w: 0.7375002611415571","translation: 
  x: -0.2578447265625
  y: 0.00412998046875
  z: 0.0372814453125
rotation: 
  x: 0.46220802608078027
  y: 0.3956725336840489
  z: 0.40995629994169586
  w: 0.6795166067526739","translation: 
  x: -0.27358330078125
  y: -0.03002607421875
  z: 0.0368349609375
rotation: 
  x: 0.20691804441990008
  y: -0.1413634781346574
  z: 0.6014661975556624
  w: 0.7585774206638696","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.056037476812975766
  y: 0.002563806128698236
  z: 0.6117729767098509
  w: 0.7890418576084147"
0,0.171772003,20250509170605020,None,-10,-3,-9,-2,8,-1,1,-5,1746824765020090103,"translation: 
  x: -0.24924990234375
  y: 0.03359794921875
  z: 0.03739306640625
rotation: 
  x: -0.007202154769410469
  y: -0.08239753337884853
  z: 0.6647955063425319
  w: 0.7424322933483803","translation: 
  x: -0.25728662109375
  y: 0.0037951171875
  z: 0.03739306640625
rotation: 
  x: 0.4669860626870632
  y: 0.39141367764045104
  z: 0.40838389011456905
  w: 0.6796631139814069","translation: 
  x: -0.2734716796875
  y: -0.0301376953125
  z: 0.0368349609375
rotation: 
  x: 0.20849991992126957
  y: -0.14221452383388702
  z: 0.598887943286738
  w: 0.7600237127809276","translation: 
  x: -0.281731640625
  y: -0.07936259765625
  z: 0.01886396484375
rotation: 
  x: 0.055915790018585265
  y: 0.002441737555396734
  z: 0.6117773445046523
  w: 0.7890474910264552"
