gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.335255622,20250509170419608,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00625078125
rotation: 
  x: -0.26677020220353215
  y: 0.15639937255044611
  z: 0.7353578617262582
  w: 0.6030105394431331","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2953337149148712
  y: 0.4934844463356385
  z: 0.38824357727544045
  w: 0.7200819555882225","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09655498425346491
  y: -0.16100635174503186
  z: 0.6504949571260613
  w: 0.7359418458459418","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059336039214148935
  y: 0.0031743560073412965
  z: 0.6235167742112318
  w: 0.7795485810336232",-4,-1,-3,7,5,3,-3,2,1746824659607871055
0,0.335384607,20250509170419608,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00625078125
rotation: 
  x: -0.26677020220353215
  y: 0.15639937255044611
  z: 0.7353578617262582
  w: 0.6030105394431331","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2953337149148712
  y: 0.4934844463356385
  z: 0.38824357727544045
  w: 0.7200819555882225","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09655498425346491
  y: -0.16100635174503186
  z: 0.6504949571260613
  w: 0.7359418458459418","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059336039214148935
  y: 0.0031743560073412965
  z: 0.6235167742112318
  w: 0.7795485810336232",-6,-10,-5,-1,10,-4,-7,0,1746824659608005046
0,0.343280077,20250509170419616,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26677020220353215
  y: 0.15639937255044611
  z: 0.7353578617262582
  w: 0.6030105394431331","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954451491999039
  y: 0.49346665002727735
  z: 0.38822957622136123
  w: 0.7200559875954684","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09667591108454662
  y: -0.1610044529299457
  z: 0.6504872855676123
  w: 0.7359331665766813","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059457698654457554
  y: 0.0031743329877123093
  z: 0.6235122526248763
  w: 0.7795429279439661",0,1,2,0,4,-2,-9,5,1746824659615594387
0,0.343460321,20250509170419616,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26677020220353215
  y: 0.15639937255044611
  z: 0.7353578617262582
  w: 0.6030105394431331","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954451491999039
  y: 0.49346665002727735
  z: 0.38822957622136123
  w: 0.7200559875954684","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09667591108454662
  y: -0.1610044529299457
  z: 0.6504872855676123
  w: 0.7359331665766813","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059457698654457554
  y: 0.0031743329877123093
  z: 0.6235122526248763
  w: 0.7795429279439661",-5,1,-6,-4,-1,-3,0,-2,1746824659615767002
0,0.357988596,20250509170419631,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.266632852806578
  y: 0.15639042328078132
  z: 0.7354378687302318
  w: 0.6029760348038868","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954533180661514
  y: 0.49360238220721087
  z: 0.38824031051667834
  w: 0.719953808527312","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.0966835875473963
  y: -0.16101723734219153
  z: 0.6504168616824841
  w: 0.735991602680874","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05957935544535376
  y: 0.00317430992126885
  z: 0.6235077218430772
  w: 0.7795372633577536",4,3,-4,-4,6,-3,2,-1,1746824659630492925
0,0.358165264,20250509170419631,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.266632852806578
  y: 0.15639042328078132
  z: 0.7354378687302318
  w: 0.6029760348038868","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954533180661514
  y: 0.49360238220721087
  z: 0.38824031051667834
  w: 0.719953808527312","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.0966835875473963
  y: -0.16101723734219153
  z: 0.6504168616824841
  w: 0.735991602680874","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05957935544535376
  y: 0.00317430992126885
  z: 0.6235077218430772
  w: 0.7795372633577536",-1,3,-1,-5,4,-1,-11,-3,1746824659630645036
0,0.36524415,20250509170419638,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.266632852806578
  y: 0.15639042328078132
  z: 0.7354378687302318
  w: 0.6029760348038868","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954533180661514
  y: 0.49360238220721087
  z: 0.38824031051667834
  w: 0.719953808527312","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.0966835875473963
  y: -0.16101723734219153
  z: 0.6504168616824841
  w: 0.735991602680874","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05957935544535376
  y: 0.00317430992126885
  z: 0.6235077218430772
  w: 0.7795372633577536",1,7,-1,1,-8,-6,-1,6,1746824659637834072
0,0.365632057,20250509170419638,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.266632852806578
  y: 0.15639042328078132
  z: 0.7354378687302318
  w: 0.6029760348038868","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2954533180661514
  y: 0.49360238220721087
  z: 0.38824031051667834
  w: 0.719953808527312","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.0966835875473963
  y: -0.16101723734219153
  z: 0.6504168616824841
  w: 0.735991602680874","translation: 
  x: -0.28095029296875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05957935544535376
  y: 0.00317430992126885
  z: 0.6235077218430772
  w: 0.7795372633577536",-4,1,-10,-7,-4,1,0,-8,1746824659637985706
0,0.373096704,20250509170419646,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2665194420030722
  y: 0.1563955131497643
  z: 0.7354618042265263
  w: 0.6029956592089663","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29556474278488337
  y: 0.49358457458871685
  z: 0.3882263040297105
  w: 0.7199278348626423","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09680642161816826
  y: -0.16089642331998208
  z: 0.6504219601281218
  w: 0.735997371924258","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059579331911482465
  y: 0.0032963974623156237
  z: 0.623507475557256
  w: 0.7795369554401957",-2,6,11,2,-8,5,-3,-5,1746824659645500898
0,0.373291492,20250509170419646,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2665194420030722
  y: 0.1563955131497643
  z: 0.7354618042265263
  w: 0.6029956592089663","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29556474278488337
  y: 0.49358457458871685
  z: 0.3882263040297105
  w: 0.7199278348626423","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09680642161816826
  y: -0.16089642331998208
  z: 0.6504219601281218
  w: 0.735997371924258","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059579331911482465
  y: 0.0032963974623156237
  z: 0.623507475557256
  w: 0.7795369554401957",2,1,-10,-3,0,0,6,3,1746824659645674467
0,0.388267755,20250509170419661,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26652452911427704
  y: 0.1562764073597227
  z: 0.735475842136695
  w: 0.6030071687106799","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29556474278488337
  y: 0.49358457458871685
  z: 0.3882263040297105
  w: 0.7199278348626423","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059700985999912436
  y: 0.0032963734601178653
  z: 0.6235029355859976
  w: 0.7795312793649098",8,0,-6,-5,-12,-1,1,-7,1746824659660499572
0,0.388473987,20250509170419661,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26652452911427704
  y: 0.1562764073597227
  z: 0.735475842136695
  w: 0.6030071687106799","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29556474278488337
  y: 0.49358457458871685
  z: 0.3882263040297105
  w: 0.7199278348626423","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059700985999912436
  y: 0.0032963734601178653
  z: 0.6235029355859976
  w: 0.7795312793649098",4,5,3,0,-3,-6,6,-5,1746824659660681009
0,0.395600795,20250509170419668,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2664111054053788
  y: 0.15628149171351285
  z: 0.7354997703767198
  w: 0.6030267871664374","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059700985999912436
  y: 0.0032963734601178653
  z: 0.6235029355859976
  w: 0.7795312793649098",-5,3,-2,-1,-6,4,-3,8,1746824659667954206
0,0.39586091,20250509170419668,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2664111054053788
  y: 0.15628149171351285
  z: 0.7354997703767198
  w: 0.6030267871664374","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059700985999912436
  y: 0.0032963734601178653
  z: 0.6235029355859976
  w: 0.7795312793649098",5,0,5,0,4,-6,1,4,1746824659668138980
0,0.403972149,20250509170419677,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2664111054053788
  y: 0.15628149171351285
  z: 0.7354997703767198
  w: 0.6030267871664374","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059818059224680836
  y: 0.003418174812838905
  z: 0.6235727479993259
  w: 0.7794659349991574",3,-4,-4,-3,4,-13,1,-10,1746824659675657749
0,0.404135227,20250509170419677,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.2664111054053788
  y: 0.15628149171351285
  z: 0.7354997703767198
  w: 0.6030267871664374","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059818059224680836
  y: 0.003418174812838905
  z: 0.6235727479993259
  w: 0.7794659349991574",-3,-2,6,-7,2,-10,2,0,1746824659675911188
0,0.418588161,20250509170419691,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26639149066763296
  y: 0.1562699853595647
  z: 0.7354456185984514
  w: 0.60310447474707","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059823751601942386
  y: 0.0034185000915395616
  z: 0.6236320881280036
  w: 0.779418020871021",1,4,0,-7,-9,0,2,-4,1746824659690717220
0,0.418809652,20250509170419691,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26639149066763296
  y: 0.1562699853595647
  z: 0.7354456185984514
  w: 0.60310447474707","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059823751601942386
  y: 0.0034185000915395616
  z: 0.6236320881280036
  w: 0.779418020871021",-7,-1,-4,-2,0,6,-3,0,1746824659690913438
0,0.425702095,20250509170419698,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26639149066763296
  y: 0.1562699853595647
  z: 0.7354456185984514
  w: 0.60310447474707","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059823751601942386
  y: 0.0034185000915395616
  z: 0.6236320881280036
  w: 0.779418020871021",-5,5,-7,-6,2,4,4,12,1746824659697990655
0,0.426437616,20250509170419699,None,"translation: 
  x: -0.2707927734375
  y: 0.0399603515625
  z: 0.00636240234375
rotation: 
  x: -0.26639149066763296
  y: 0.1562699853595647
  z: 0.7354456185984514
  w: 0.60310447474707","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.025449609375
rotation: 
  x: 0.29570214220539254
  y: 0.4936101407664748
  z: 0.3882464129699208
  w: 0.7198430348649854","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692735163229978
  y: -0.16089452071961097
  z: 0.6504142688877749
  w: 0.7359886687545785","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059823751601942386
  y: 0.0034185000915395616
  z: 0.6236320881280036
  w: 0.779418020871021",-7,4,3,-6,-1,-1,1,5,1746824659698177814
0,0.44073677,20250509170419713,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.2663726523680638
  y: 0.1561368571854966
  z: 0.7355156876799196
  w: 0.6030618252512535","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09691965587647047
  y: -0.1608817461526298
  z: 0.6504846929039182
  w: 0.7359302333491692","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",8,6,-3,4,3,4,-3,-2,1746824659712987661
0,0.441286087,20250509170419714,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.2663726523680638
  y: 0.1561368571854966
  z: 0.7355156876799196
  w: 0.6030618252512535","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09691965587647047
  y: -0.1608817461526298
  z: 0.6504846929039182
  w: 0.7359302333491692","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",-6,2,8,-4,-8,5,1,2,1746824659713197231
0,0.447823047,20250509170419720,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.2663726523680638
  y: 0.1561368571854966
  z: 0.7355156876799196
  w: 0.6030618252512535","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09691965587647047
  y: -0.1608817461526298
  z: 0.6504846929039182
  w: 0.7359302333491692","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",1,-6,-2,-8,-6,2,2,-8,1746824659720299720
0,0.448010683,20250509170419721,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.2663726523680638
  y: 0.1561368571854966
  z: 0.7355156876799196
  w: 0.6030618252512535","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.2956761554424364
  y: 0.4935667615416064
  z: 0.3882122932728935
  w: 0.7199018532799538","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09691965587647047
  y: -0.1608817461526298
  z: 0.6504846929039182
  w: 0.7359302333491692","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",8,2,0,4,17,2,2,2,1746824659720443487
0,0.455747842,20250509170419728,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26637772779473634
  y: 0.15601775257638542
  z: 0.7355297020913318
  w: 0.60307331590559","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29569397060986763
  y: 0.4934744133794736
  z: 0.3882356839551524
  w: 0.719945229019979","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692645826153855
  y: -0.16101511139416794
  z: 0.6505303477024419
  w: 0.7358598115875998","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",-3,-5,-4,6,0,-2,4,-10,1746824659728150606
0,0.456022977,20250509170419729,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26637772779473634
  y: 0.15601775257638542
  z: 0.7355297020913318
  w: 0.60307331590559","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29569397060986763
  y: 0.4934744133794736
  z: 0.3882356839551524
  w: 0.719945229019979","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692645826153855
  y: -0.16101511139416794
  z: 0.6505303477024419
  w: 0.7358598115875998","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05981919676777345
  y: 0.003418239815301337
  z: 0.623706686299091
  w: 0.7793586778887054",-4,-2,6,-3,11,-3,-10,2,1746824659728330850
0,0.470606327,20250509170419743,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26637772779473634
  y: 0.15601775257638542
  z: 0.7355297020913318
  w: 0.60307331590559","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29567995397859687
  y: 0.4934510214622166
  z: 0.3883393615218483
  w: 0.7199111018215465","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692645826153855
  y: -0.16101511139416794
  z: 0.6505303477024419
  w: 0.7358598115875998","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05982488857805166
  y: 0.003418565061602948
  z: 0.6237660321331958
  w: 0.7793107424361301",-4,5,0,8,9,8,-1,-2,1746824659743123531
0,0.470883369,20250509170419743,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26637772779473634
  y: 0.15601775257638542
  z: 0.7355297020913318
  w: 0.60307331590559","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29567995397859687
  y: 0.4934510214622166
  z: 0.3883393615218483
  w: 0.7199111018215465","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09692645826153855
  y: -0.16101511139416794
  z: 0.6505303477024419
  w: 0.7358598115875998","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.05982488857805166
  y: 0.003418565061602948
  z: 0.6237660321331958
  w: 0.7793107424361301",2,1,0,3,6,-1,-2,0,1746824659743511915
0,0.478667974,20250509170419751,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26628898071786944
  y: 0.15591518953540542
  z: 0.7356217830468423
  w: 0.6030267197457849","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29567995397859687
  y: 0.4934510214622166
  z: 0.3883393615218483
  w: 0.7199111018215465","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09704738288969454
  y: -0.1610132050710781
  z: 0.6505226458102921
  w: 0.735851099445382","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059820332592630115
  y: 0.003418304719578861
  z: 0.6238406113231426
  w: 0.7792513937525675",1,7,3,3,-9,0,5,-1,1746824659750864267
0,0.478859663,20250509170419751,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26628898071786944
  y: 0.15591518953540542
  z: 0.7356217830468423
  w: 0.6030267197457849","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29567995397859687
  y: 0.4934510214622166
  z: 0.3883393615218483
  w: 0.7199111018215465","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09704738288969454
  y: -0.1610132050710781
  z: 0.6505226458102921
  w: 0.735851099445382","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059820332592630115
  y: 0.003418304719578861
  z: 0.6238406113231426
  w: 0.7792513937525675",0,1,4,-5,6,5,-3,4,1746824659751147270
0,0.485467195,20250509170419758,None,"translation: 
  x: -0.2707927734375
  y: 0.03984873046875
  z: 0.00636240234375
rotation: 
  x: -0.26628898071786944
  y: 0.15591518953540542
  z: 0.7356217830468423
  w: 0.6030267197457849","translation: 
  x: -0.27246708984375
  y: 0.013059667968749999
  z: 0.02556123046875
rotation: 
  x: 0.29567995397859687
  y: 0.4934510214622166
  z: 0.3883393615218483
  w: 0.7199111018215465","translation: 
  x: -0.279945703125
  y: -0.02511474609375
  z: 0.0339328125
rotation: 
  x: 0.09704738288969454
  y: -0.1610132050710781
  z: 0.6505226458102921
  w: 0.735851099445382","translation: 
  x: -0.280838671875
  y: -0.07936259765625
  z: 0.01875234375
rotation: 
  x: 0.059820332592630115
  y: 0.003418304719578861
  z: 0.6238406113231426
  w: 0.7792513937525675",0,0,-10,1,5,3,1,-4,1746824659757951736
